User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
1000249,Customer_248,P01748,F,26-35,29,1,Karnataka,Southern,Healthcare,Electronics & Gadgets,2,3985.03,,
1000250,Customer_249,P05639,M,51-55,55,1,Andhra Pradesh,Southern,Aviation,Electronics & Gadgets,4,39890.03,,
1000251,Customer_250,P09737,F,18-25,24,0,Rajasthan,Western,Automobile,Electronics & Gadgets,2,23974.53,,
1000252,Customer_251,P04299,F,51-55,53,0,Rajasthan,Western,IT Sector,Tupperware,3,27104.85,,
1000253,Customer_252,P08545,F,36-45,38,1,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,3,3460.3,,
1000254,Customer_253,P02657,F,36-45,38,1,Haryana,Northern,Banking,Clothing & Apparel,1,10462.41,,
1000255,Customer_254,P05692,F,36-45,42,1,Gujarat,Western,Healthcare,Footwear & Shoes,3,10544.9,,
1000256,Customer_255,P00198,F,46-50,47,0,Maharashtra,Western,Construction,Electronics & Gadgets,3,5509.23,,
1000257,Customer_256,P02300,F,18-25,20,1,Maharashtra,Western,IT Sector,Food,4,18030.53,,
1000258,Customer_257,P03061,F,36-45,38,1,Gujarat,Western,Textile,Electronics & Gadgets,3,14198.62,,
1000259,Customer_258,P05073,M,36-45,42,0,Tamil Nadu,Southern,Govt,Clothing & Apparel,2,12172.77,,
1000260,Customer_259,P04533,F,36-45,38,1,Karnataka,Southern,Banking,Food,1,2234.52,,
1000261,Customer_260,P02969,F,46-50,48,1,Uttar Pradesh,Central,Banking,Office,1,39304.69,,
1000262,Customer_261,P01056,M,18-25,24,1,Gujarat,Western,Construction,Veterinary,3,12137.35,,
1000263,Customer_262,P08452,F,36-45,38,0,Uttar Pradesh,Central,Aviation,Electronics & Gadgets,3,29905.34,,
1000264,Customer_263,P05799,M,36-45,38,1,Maharashtra,Western,Construction,Stationery,2,2726.23,,
1000265,Customer_264,P07044,M,26-35,28,0,Uttar Pradesh,Central,Automobile,Electronics & Gadgets,2,11482.5,,
1000266,Customer_265,P04593,F,26-35,32,1,Delhi,Central,Govt,Clothing & Apparel,3,12925.98,,
1000267,Customer_266,P09592,M,36-45,39,0,Uttar Pradesh,Central,Agriculture,Footwear & Shoes,2,2534.86,,
1000268,Customer_267,P05011,F,51-55,54,1,Maharashtra,Western,Aviation,Furniture,4,2533.23,,
1000269,Customer_268,P04087,F,26-35,28,1,Karnataka,Southern,IT Sector,Tupperware,2,13492.83,,
1000270,Customer_269,P09819,M,46-50,49,1,Uttar Pradesh,Central,Aviation,Veterinary,3,14783.22,,
1000271,Customer_270,P06115,F,26-35,31,1,Delhi,Central,Agriculture,Food,3,21279.42,,
1000272,Customer_271,P01318,M,18-25,20,0,Maharashtra,Western,IT Sector,Food,2,13828.7,,
1000273,Customer_272,P04596,F,18-25,20,0,Maharashtra,Western,Construction,Footwear & Shoes,4,4199.4,,
1000274,Customer_273,P04835,F,18-25,23,1,Gujarat,Western,Food Processing,Electronics & Gadgets,4,29713.63,,
1000275,Customer_274,P04655,F,26-35,29,1,Madhya Pradesh,Central,Banking,Food,3,4487.48,,
1000276,Customer_275,P09246,F,26-35,31,1,Gujarat,Western,Healthcare,Office,1,12392.56,,
1000277,Customer_276,P08150,F,36-45,39,1,Andhra Pradesh,Southern,Aviation,Food,2,8029.55,,
1000278,Customer_277,P03546,F,36-45,40,0,Gujarat,Western,Aviation,Food,2,3043.68,,
1000279,Customer_278,P01145,M,18-25,21,0,Haryana,Northern,Agriculture,Clothing & Apparel,2,22952.52,,
1000280,Customer_279,P06993,F,26-35,32,0,Tamil Nadu,Southern,Healthcare,Footwear & Shoes,4,9092.42,,
1000281,Customer_280,P01793,F,26-35,28,1,Delhi,Central,Textile,Electronics & Gadgets,1,2770.47,,
1000282,Customer_281,P03536,F,36-45,40,1,Madhya Pradesh,Central,IT Sector,Electronics & Gadgets,2,5867.71,,
1000283,Customer_282,P08854,F,18-25,23,1,Uttar Pradesh,Central,Textile,Office,3,13585.25,,
1000284,Customer_283,P05995,F,18-25,21,1,Gujarat,Western,Healthcare,Clothing & Apparel,4,9707.48,,
1000285,Customer_284,P03454,F,51-55,53,1,Karnataka,Southern,IT Sector,Tupperware,1,4023.62,,
1000286,Customer_285,P00325,M,46-50,50,1,Gujarat,Western,IT Sector,Electronics & Gadgets,1,8740.99,,
1000287,Customer_286,P04993,M,26-35,29,0,Uttar Pradesh,Central,Healthcare,Electronics & Gadgets,4,4955.34,,
1000288,Customer_287,P07122,M,26-35,31,1,Delhi,Central,Govt,Furniture,1,7993.84,,
1000289,Customer_288,P09251,M,26-35,31,1,Uttar Pradesh,Central,Automobile,Veterinary,4,5061.43,,
1000290,Customer_289,P05700,M,46-50,47,0,Karnataka,Southern,Aviation,Footwear & Shoes,1,7485.87,,
1000291,Customer_290,P08096,M,36-45,42,1,Uttar Pradesh,Central,Healthcare,Food,3,16769.57,,
1000292,Customer_291,P09107,M,18-25,20,1,Karnataka,Southern,Textile,Food,1,3906.23,,
1000293,Customer_292,P07783,F,36-45,38,1,Delhi,Central,Healthcare,Clothing & Apparel,2,2014.32,,
1000294,Customer_293,P04742,M,26-35,31,0,Haryana,Northern,Aviation,Tupperware,1,3347.32,,
1000295,Customer_294,P07779,M,26-35,32,1,Maharashtra,Western,Banking,Food,4,16754.02,,
1000296,Customer_295,P08308,F,26-35,31,1,Delhi,Central,Construction,Electronics & Gadgets,4,6289.93,,
1000297,Customer_296,P07439,F,26-35,28,1,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,1,,,
1000298,Customer_297,P09535,M,26-35,31,0,Gujarat,Western,Healthcare,Furniture,1,2249.96,,
1000299,Customer_298,P02305,M,26-35,29,0,Karnataka,Southern,Textile,Electronics & Gadgets,1,3265.85,,
1000300,Customer_299,P01169,M,26-35,29,1,Maharashtra,Western,Food Processing,Office,2,8732.25,,
1000301,Customer_300,P03544,M,0-17,17,1,Delhi,Central,Banking,Tupperware,2,12192.41,,
1000302,Customer_301,P01160,M,36-45,38,1,Delhi,Central,IT Sector,Electronics & Gadgets,1,14405.04,,
1000303,Customer_302,P02427,F,26-35,32,1,Rajasthan,Western,Food Processing,Footwear & Shoes,1,10240.5,,
1000304,Customer_303,P03520,F,18-25,24,1,Tamil Nadu,Southern,Construction,Food,2,13307.12,,
1000305,Customer_304,P00401,F,36-45,38,0,Maharashtra,Western,Govt,Office,1,3449.8,,
1000306,Customer_305,P00706,F,36-45,40,0,Uttar Pradesh,Central,Aviation,Tupperware,2,10587.63,,
1000307,Customer_306,P03270,M,46-50,48,0,Andhra Pradesh,Southern,Agriculture,Electronics & Gadgets,3,6431.15,,
1000308,Customer_307,P00799,M,26-35,31,0,Haryana,Northern,Healthcare,Bliss Balls,4,21708.86,,
1000309,Customer_308,P05188,F,26-35,30,1,Delhi,Central,Aviation,Electronics & Gadgets,3,9642.01,,
1000310,Customer_309,P09431,F,36-45,39,1,Uttar Pradesh,Central,Agriculture,Electronics & Gadgets,4,8241.3,,
1000311,Customer_310,P00290,F,36-45,42,0,Karnataka,Southern,Govt,Electronics & Gadgets,1,8906.96,,
1000312,Customer_311,P01080,M,26-35,31,0,Andhra Pradesh,Southern,Textile,Stationery,3,16237.96,,
1000313,Customer_312,P03075,F,51-55,55,0,Maharashtra,Western,Automobile,Bliss Balls,4,2090.7,,
1000314,Customer_313,P06202,F,18-25,20,0,Haryana,Northern,IT Sector,Furniture,3,17744.24,,
1000315,Customer_314,P01284,M,55+,58,1,Maharashtra,Western,IT Sector,Electronics & Gadgets,2,2236.97,,
1000316,Customer_315,P03427,M,46-50,46,0,Karnataka,Southern,Healthcare,Footwear & Shoes,2,8990.86,,
1000317,Customer_316,P03494,M,36-45,41,1,Gujarat,Western,Food Processing,Clothing & Apparel,3,7586.77,,
1000318,Customer_317,P08419,F,51-55,52,1,Andhra Pradesh,Southern,Food Processing,Food,1,5700.76,,
1000319,Customer_318,P01916,M,36-45,40,1,Uttar Pradesh,Central,Food Processing,Clothing & Apparel,1,3102.33,,
1000320,Customer_319,P05954,M,26-35,28,0,Maharashtra,Western,Govt,Furniture,1,,,
1000321,Customer_320,P06809,F,26-35,30,1,Rajasthan,Western,IT Sector,Electronics & Gadgets,3,12843.29,,
1000322,Customer_321,P00669,M,18-25,24,1,Uttar Pradesh,Central,IT Sector,Food,3,2963.76,,
1000323,Customer_322,P05542,M,26-35,29,0,Tamil Nadu,Southern,IT Sector,Electronics & Gadgets,1,11298.91,,
1000324,Customer_323,P01995,F,36-45,40,0,Gujarat,Western,Food Processing,Bliss Balls,3,39090.2,,
1000325,Customer_324,P02833,F,26-35,29,1,Maharashtra,Western,IT Sector,Footwear & Shoes,4,11162.81,,
1000326,Customer_325,P03963,M,26-35,32,0,Gujarat,Western,Food Processing,Furniture,1,2625.53,,
1000327,Customer_326,P07555,M,36-45,42,0,Madhya Pradesh,Central,Food Processing,Office,4,8248.12,,
1000328,Customer_327,P04114,F,46-50,46,0,Karnataka,Southern,IT Sector,Footwear & Shoes,2,16387.31,,
1000329,Customer_328,P01786,F,18-25,23,0,Maharashtra,Western,Agriculture,Food,2,26739.8,,
1000330,Customer_329,P03109,F,26-35,28,0,Maharashtra,Western,Agriculture,Veterinary,1,12405.51,,
1000331,Customer_330,P07906,M,26-35,29,1,Andhra Pradesh,Southern,Govt,Electronics & Gadgets,3,4964.65,,
1000332,Customer_331,P00254,F,36-45,38,1,Karnataka,Southern,Banking,Bliss Balls,2,4313.82,,
1000333,Customer_332,P01509,M,18-25,22,1,Andhra Pradesh,Southern,Automobile,Clothing & Apparel,1,14253.16,,
1000334,Customer_333,P00884,F,36-45,38,0,Maharashtra,Western,Aviation,Electronics & Gadgets,1,13427.44,,
1000335,Customer_334,P08196,M,26-35,31,0,Maharashtra,Western,Govt,Footwear & Shoes,3,7330.24,,
1000336,Customer_335,P07660,F,26-35,31,0,Haryana,Northern,Textile,Food,3,2726.51,,
1000337,Customer_336,P07443,M,51-55,52,1,Gujarat,Western,IT Sector,Food,2,10918.85,,
1000338,Customer_337,P07306,M,0-17,17,0,Madhya Pradesh,Central,Healthcare,Office,4,9141.52,,
1000339,Customer_338,P05696,M,26-35,31,1,Uttar Pradesh,Central,Govt,Stationery,1,2095.42,,
1000340,Customer_339,P05901,M,0-17,14,0,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,1,10227.26,,
1000341,Customer_340,P02906,F,26-35,31,1,Delhi,Central,Textile,Bliss Balls,1,3135.99,,
1000342,Customer_341,P00637,M,36-45,41,1,Delhi,Central,Construction,Food,2,15981.81,,
1000343,Customer_342,P06086,F,26-35,32,0,Andhra Pradesh,Southern,Banking,Footwear & Shoes,2,10956.49,,
1000344,Customer_343,P01941,M,18-25,22,1,Gujarat,Western,Agriculture,Footwear & Shoes,2,2424.61,,
1000345,Customer_344,P08816,F,26-35,29,1,Andhra Pradesh,Southern,IT Sector,Footwear & Shoes,1,8071.32,,
1000346,Customer_345,P07071,F,36-45,41,1,Gujarat,Western,Healthcare,Electronics & Gadgets,3,15094.04,,
1000347,Customer_346,P05725,M,46-50,49,1,Uttar Pradesh,Central,Textile,Office,1,16175.04,,
1000348,Customer_347,P03050,M,36-45,38,0,Madhya Pradesh,Central,Govt,Clothing & Apparel,3,2713.99,,
1000349,Customer_348,P08092,F,36-45,40,1,Gujarat,Western,Agriculture,Footwear & Shoes,4,2657.52,,
1000350,Customer_349,P04880,M,26-35,32,0,Delhi,Central,Textile,Clothing & Apparel,4,13933.15,,
1000351,Customer_350,P02468,M,26-35,29,0,Tamil Nadu,Southern,Aviation,Footwear & Shoes,2,4118.54,,
1000352,Customer_351,P06755,M,26-35,31,0,Delhi,Central,Govt,Clothing & Apparel,1,9211.77,,
1000353,Customer_352,P08273,M,26-35,29,0,Gujarat,Western,Food Processing,Clothing & Apparel,3,9509.2,,
1000354,Customer_353,P04595,M,26-35,32,0,Rajasthan,Western,Healthcare,Electronics & Gadgets,1,9949.94,,
1000355,Customer_354,P09263,F,36-45,40,1,Karnataka,Southern,Banking,Clothing & Apparel,1,5298.41,,
1000356,Customer_355,P06102,F,36-45,38,1,Uttar Pradesh,Central,IT Sector,Food,1,2325.75,,
1000357,Customer_356,P06714,F,51-55,53,1,Andhra Pradesh,Southern,Automobile,Bliss Balls,4,8168.56,,
1000358,Customer_357,P09458,M,26-35,28,1,Maharashtra,Western,IT Sector,Bliss Balls,1,7788.99,,
1000359,Customer_358,P06019,F,36-45,39,1,Maharashtra,Western,Banking,Furniture,2,6541.16,,
1000360,Customer_359,P00953,F,46-50,48,0,Uttar Pradesh,Central,Agriculture,Stationery,2,4622.89,,
1000361,Customer_360,P04246,F,36-45,40,0,Delhi,Central,Agriculture,Food,4,16814.3,,
1000362,Customer_361,P03869,F,26-35,30,1,Maharashtra,Western,Food Processing,Clothing & Apparel,3,5697.51,,
1000363,Customer_362,P00674,M,26-35,32,1,Tamil Nadu,Southern,IT Sector,Tupperware,4,3084.72,,
1000364,Customer_363,P01248,F,18-25,21,0,Rajasthan,Western,Govt,Office,2,13354.51,,
1000365,Customer_364,P06393,F,26-35,28,0,Karnataka,Southern,Automobile,Food,2,10090.95,,
1000366,Customer_365,P06557,F,36-45,40,0,Maharashtra,Western,IT Sector,Footwear & Shoes,2,4958.7,,
1000367,Customer_366,P07609,M,18-25,21,1,Madhya Pradesh,Central,IT Sector,Stationery,2,3310.9,,
1000368,Customer_367,P04877,F,26-35,32,1,Maharashtra,Western,IT Sector,Electronics & Gadgets,3,6633.78,,
1000369,Customer_368,P03954,M,36-45,42,0,Karnataka,Southern,Aviation,Footwear & Shoes,4,2545.67,,
1000370,Customer_369,P02591,M,46-50,47,1,Uttar Pradesh,Central,Agriculture,Veterinary,2,4016.04,,
1000371,Customer_370,P03224,F,26-35,28,1,Maharashtra,Western,Banking,Electronics & Gadgets,4,28586.12,,
1000372,Customer_371,P05791,F,36-45,39,1,Uttar Pradesh,Central,Food Processing,Veterinary,2,3304.81,,
1000373,Customer_372,P03151,F,26-35,29,1,Karnataka,Southern,IT Sector,Food,3,4572.45,,
1000374,Customer_373,P00104,F,26-35,31,1,Gujarat,Western,IT Sector,Clothing & Apparel,2,3197.01,,
1000375,Customer_374,P05322,M,26-35,32,0,Uttar Pradesh,Central,Food Processing,Electronics & Gadgets,3,21443.51,,
1000376,Customer_375,P05415,F,36-45,38,1,Karnataka,Southern,Banking,Stationery,2,22704.67,,
1000377,Customer_376,P04969,M,51-55,54,0,Maharashtra,Western,Banking,Electronics & Gadgets,2,2490.5,,
1000378,Customer_377,P00976,F,18-25,21,1,Karnataka,Southern,Banking,Furniture,4,20279.7,,
1000379,Customer_378,P09283,M,36-45,42,0,Rajasthan,Western,Aviation,Office,1,3228.22,,
1000380,Customer_379,P07127,M,26-35,31,0,Karnataka,Southern,Agriculture,Veterinary,3,6050.58,,
1000381,Customer_380,P04242,F,36-45,41,1,Andhra Pradesh,Southern,Govt,Electronics & Gadgets,3,9060.81,,
1000382,Customer_381,P07066,M,0-17,13,1,Tamil Nadu,Southern,Textile,Electronics & Gadgets,1,6965.3,,
1000383,Customer_382,P07179,F,26-35,29,0,Andhra Pradesh,Southern,Food Processing,Tupperware,3,3168.72,,
1000384,Customer_383,P08087,M,46-50,46,1,Maharashtra,Western,Construction,Clothing & Apparel,3,14545.6,,
1000385,Customer_384,P06899,M,36-45,41,1,Karnataka,Southern,Govt,Electronics & Gadgets,3,11303.06,,
1000386,Customer_385,P04565,F,26-35,31,0,Madhya Pradesh,Central,Food Processing,Bliss Balls,1,24669.21,,
1000387,Customer_386,P00735,F,26-35,28,0,Madhya Pradesh,Central,Agriculture,Clothing & Apparel,3,5482.62,,
1000388,Customer_387,P01793,F,26-35,31,1,Karnataka,Southern,IT Sector,Bliss Balls,2,6502.48,,
1000389,Customer_388,P09974,F,26-35,30,0,Madhya Pradesh,Central,Aviation,Footwear & Shoes,2,5443.21,,
1000390,Customer_389,P04852,F,46-50,50,1,Delhi,Central,Food Processing,Footwear & Shoes,3,2520.48,,
1000391,Customer_390,P08411,F,55+,57,0,Tamil Nadu,Southern,Healthcare,Tupperware,1,2452.31,,
1000392,Customer_391,P00930,F,26-35,32,0,Gujarat,Western,Govt,Tupperware,2,13461.28,,
1000393,Customer_392,P05277,F,26-35,29,0,Haryana,Northern,Construction,Footwear & Shoes,2,4682.2,,
1000394,Customer_393,P09661,F,46-50,49,0,Uttar Pradesh,Central,Healthcare,Veterinary,2,7341.86,,
1000395,Customer_394,P09032,F,26-35,28,1,Karnataka,Southern,Aviation,Electronics & Gadgets,1,32894.51,,
1000396,Customer_395,P08408,F,36-45,38,1,Andhra Pradesh,Southern,Agriculture,Bliss Balls,4,2142.52,,
1000397,Customer_396,P06049,M,26-35,31,0,Delhi,Central,Aviation,Clothing & Apparel,3,7832.76,,
1000398,Customer_397,P02938,M,36-45,39,0,Rajasthan,Western,Govt,Veterinary,2,7842.19,,
1000399,Customer_398,P01250,M,36-45,41,1,Gujarat,Western,Banking,Electronics & Gadgets,2,50000.0,,
1000400,Customer_399,P07660,M,46-50,47,0,Rajasthan,Western,Agriculture,Veterinary,3,16382.09,,
1000401,Customer_400,P02031,M,46-50,49,1,Maharashtra,Western,Banking,Food,3,2553.1,,
1000402,Customer_401,P09304,F,26-35,31,0,Delhi,Central,Aviation,Electronics & Gadgets,2,3367.33,,
1000403,Customer_402,P01764,M,36-45,41,0,Karnataka,Southern,IT Sector,Stationery,2,2275.98,,
1000404,Customer_403,P01181,F,46-50,46,0,Rajasthan,Western,Aviation,Footwear & Shoes,2,3753.56,,
1000405,Customer_404,P00612,F,26-35,29,0,Gujarat,Western,Automobile,Footwear & Shoes,1,3909.43,,
1000406,Customer_405,P07905,M,26-35,31,1,Maharashtra,Western,IT Sector,Clothing & Apparel,4,2753.49,,
1000407,Customer_406,P05337,M,0-17,17,0,Delhi,Central,Automobile,Footwear & Shoes,4,7993.05,,
1000408,Customer_407,P00659,M,26-35,32,0,Madhya Pradesh,Central,IT Sector,Bliss Balls,3,31514.72,,
1000409,Customer_408,P03772,F,26-35,28,1,Uttar Pradesh,Central,Aviation,Electronics & Gadgets,1,15029.96,,
1000410,Customer_409,P07504,F,36-45,40,1,Tamil Nadu,Southern,Banking,Footwear & Shoes,4,3818.95,,
1000411,Customer_410,P03443,F,26-35,28,1,Rajasthan,Western,IT Sector,Tupperware,1,14222.78,,
1000412,Customer_411,P04170,M,46-50,48,0,Delhi,Central,Automobile,Electronics & Gadgets,4,34248.5,,
1000413,Customer_412,P09762,F,26-35,28,0,Rajasthan,Western,IT Sector,Clothing & Apparel,1,16425.69,,
1000414,Customer_413,P00680,F,26-35,32,1,Haryana,Northern,IT Sector,Food,3,7059.08,,
1000415,Customer_414,P07104,M,26-35,31,1,Delhi,Central,Aviation,Food,3,4510.41,,
1000416,Customer_415,P08230,F,26-35,29,1,Karnataka,Southern,Construction,Clothing & Apparel,4,13023.15,,
1000417,Customer_416,P03247,F,26-35,31,0,Haryana,Northern,Textile,Food,2,14351.1,,
1000418,Customer_417,P04349,M,26-35,32,0,Haryana,Northern,Construction,Bliss Balls,4,4817.35,,
1000419,Customer_418,P01779,F,26-35,29,1,Uttar Pradesh,Central,Banking,Food,4,4030.71,,
1000420,Customer_419,P03606,M,36-45,40,1,Gujarat,Western,Healthcare,Office,4,10920.53,,
1000421,Customer_420,P07353,M,36-45,40,0,Maharashtra,Western,Healthcare,Footwear & Shoes,1,,,
1000422,Customer_421,P02844,M,26-35,32,1,Madhya Pradesh,Central,Healthcare,Electronics & Gadgets,3,2167.44,,
1000423,Customer_422,P09535,M,36-45,39,0,Madhya Pradesh,Central,Healthcare,Food,1,36798.54,,
1000424,Customer_423,P05288,M,36-45,41,1,Maharashtra,Western,IT Sector,Food,1,3704.07,,
1000425,Customer_424,P02241,F,18-25,24,1,Maharashtra,Western,Healthcare,Office,3,5439.11,,
1000426,Customer_425,P06717,F,55+,58,1,Madhya Pradesh,Central,IT Sector,Tupperware,4,2435.05,,
1000427,Customer_426,P02579,F,46-50,50,1,Uttar Pradesh,Central,IT Sector,Food,1,2457.13,,
1000428,Customer_427,P06584,M,26-35,31,0,Haryana,Northern,Healthcare,Veterinary,2,4547.9,,
1000429,Customer_428,P09927,F,26-35,28,0,Maharashtra,Western,Aviation,Food,2,8659.62,,
1000430,Customer_429,P07521,M,18-25,20,1,Karnataka,Southern,Agriculture,Veterinary,4,20507.78,,
1000431,Customer_430,P04552,M,18-25,23,0,Maharashtra,Western,Textile,Furniture,1,2579.24,,
1000432,Customer_431,P05981,F,36-45,39,1,Maharashtra,Western,Govt,Veterinary,2,8315.5,,
1000433,Customer_432,P06765,F,26-35,32,1,Tamil Nadu,Southern,Agriculture,Bliss Balls,4,6304.67,,
1000434,Customer_433,P02949,M,46-50,49,0,Maharashtra,Western,Govt,Tupperware,1,38273.79,,
1000435,Customer_434,P07490,F,36-45,38,1,Andhra Pradesh,Southern,Banking,Food,2,3657.24,,
1000436,Customer_435,P07005,M,36-45,40,0,Rajasthan,Western,IT Sector,Bliss Balls,1,5690.13,,
1000437,Customer_436,P02589,F,36-45,41,0,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,2,2272.25,,
1000438,Customer_437,P09923,F,0-17,16,1,Haryana,Northern,IT Sector,Office,4,21649.57,,
1000439,Customer_438,P09307,F,26-35,31,1,Uttar Pradesh,Central,IT Sector,Footwear & Shoes,4,9791.8,,
1000440,Customer_439,P09640,F,36-45,38,0,Andhra Pradesh,Southern,IT Sector,Clothing & Apparel,2,9090.68,,
1000441,Customer_440,P04711,F,0-17,13,0,Andhra Pradesh,Southern,Healthcare,Food,3,2399.66,,
1000442,Customer_441,P02939,M,18-25,23,1,Andhra Pradesh,Southern,Banking,Footwear & Shoes,4,2834.0,,
1000443,Customer_442,P08627,F,46-50,49,0,Madhya Pradesh,Central,Banking,Footwear & Shoes,1,14495.64,,
1000444,Customer_443,P05978,M,36-45,39,1,Gujarat,Western,Aviation,Office,4,8378.68,,
1000445,Customer_444,P09187,F,26-35,30,1,Gujarat,Western,Automobile,Food,2,3775.25,,
1000446,Customer_445,P06403,F,36-45,42,0,Andhra Pradesh,Southern,Aviation,Bliss Balls,3,8384.79,,
1000447,Customer_446,P00951,F,46-50,50,1,Karnataka,Southern,Healthcare,Electronics & Gadgets,3,29565.12,,
1000448,Customer_447,P01787,F,26-35,32,0,Maharashtra,Western,Automobile,Footwear & Shoes,1,2875.84,,
1000449,Customer_448,P06933,M,18-25,20,1,Haryana,Northern,Textile,Footwear & Shoes,2,30107.67,,
1000450,Customer_449,P02527,M,51-55,51,0,Haryana,Northern,Food Processing,Electronics & Gadgets,4,13936.38,,
1000451,Customer_450,P09860,F,26-35,29,0,Maharashtra,Western,Banking,Clothing & Apparel,4,3246.04,,
1000452,Customer_451,P04100,M,18-25,20,1,Uttar Pradesh,Central,Aviation,Food,2,15485.36,,
1000453,Customer_452,P05152,F,26-35,31,1,Haryana,Northern,IT Sector,Clothing & Apparel,2,12901.28,,
1000454,Customer_453,P02838,M,36-45,40,1,Andhra Pradesh,Southern,Automobile,Veterinary,2,8825.07,,
1000455,Customer_454,P05832,F,26-35,30,0,Maharashtra,Western,Healthcare,Veterinary,3,13910.52,,
1000456,Customer_455,P05487,F,26-35,30,1,Andhra Pradesh,Southern,Automobile,Tupperware,3,3218.19,,
1000457,Customer_456,P08102,F,26-35,30,0,Uttar Pradesh,Central,Construction,Furniture,3,12230.22,,
1000458,Customer_457,P05636,M,55+,60,1,Maharashtra,Western,Agriculture,Electronics & Gadgets,1,10193.89,,
1000459,Customer_458,P04013,F,26-35,32,0,Delhi,Central,Govt,Veterinary,1,4680.24,,
1000460,Customer_459,P01166,F,36-45,41,1,Delhi,Central,Food Processing,Tupperware,3,11379.07,,
1000461,Customer_460,P07823,F,51-55,52,0,Maharashtra,Western,Construction,Furniture,2,11086.8,,
1000462,Customer_461,P04480,M,18-25,20,0,Tamil Nadu,Southern,Aviation,Tupperware,2,4185.38,,
1000463,Customer_462,P04207,F,55+,56,1,Karnataka,Southern,IT Sector,Clothing & Apparel,4,3278.4,,
1000464,Customer_463,P05826,F,51-55,55,1,Madhya Pradesh,Central,Healthcare,Veterinary,3,5598.71,,
1000465,Customer_464,P03473,F,51-55,53,0,Maharashtra,Western,Food Processing,Electronics & Gadgets,2,6075.43,,
1000466,Customer_465,P09045,F,26-35,31,1,Karnataka,Southern,Govt,Clothing & Apparel,2,15905.17,,
1000467,Customer_466,P02182,F,36-45,39,0,Haryana,Northern,Automobile,Clothing & Apparel,4,6582.73,,
1000468,Customer_467,P09067,F,36-45,42,1,Haryana,Northern,Food Processing,Bliss Balls,4,12672.51,,
1000469,Customer_468,P06848,F,55+,59,1,Uttar Pradesh,Central,Automobile,Electronics & Gadgets,1,6969.58,,
